pws_id,pws_name,epa_region,pws_type,area_type,county_served
MI2013203,TRI-PONDS FAMILY CAMP RESORT,05,Transient non-community system,County,Allegan
MI2027744,LAKE NEPESSING GOLFLAND,05,Transient non-community system,County,Lapeer
MI2023035,GREEN VALLEY RV CAMPGROUND,05,Transient non-community system,County,Iosco
MI2058947,ANGELOS PARTY STORE,05,Transient non-community system,County,Livingston
MI2018805,YMCA CAMP HAYO-WENT-HA HEALTH CENTER,05,Transient non-community system,County,Antrim
MI2015905,YMCA CAMP HAYO-WENT-HA DIRECTORS CABIN,05,Transient non-community system,County,Antrim
MI2022376,INDEPENDENT BANK,05,Transient non-community system,County,Sanilac
MI2135425,LIONS PARK HAND PUMP,05,Transient non-community system,County,Genesee
MI2041381,BLUE HERON BAY SPRAY ZONE,05,Transient non-community system,County,Washtenaw
MI2028181,INDEPENDENCE LAKE COUNTY PARK,05,Transient non-community system,County,Washtenaw
MI2052980,BLOOMINGDALE ATHLETIC FIELD,05,Transient non-community system,County,Van Buren
MI2060503,HAMILTON HIGH SCHOOL POOL,05,Transient non-community system,County,Allegan
MI2008147,IRONWOOD GOLF COURSE,05,Transient non-community system,County,Livingston
MI2008274,SMITHS CREEK AMERICAN LEGION,05,Transient non-community system,County,St. Clair
MI2046072,DON NESTER - HOUGHTON LAKE,05,Transient non-community system,County,Roscommon
MI2295263,CULVER'S,05,Transient non-community system,County,Oakland
MI2027738,SUBURBAN LANES,05,Transient non-community system,County,Jackson
MI2032262,MUSKEGON RIVER CAMPGROUND,05,Transient non-community system,County,Newaygo
MI2028050,AIS CONTINENTAL EQUIPMT,05,Transient non-community system,County,Macomb
MI2054239,COOPER MARKET,05,Transient non-community system,County,Kalamazoo
MI2010823,FAITH ASSEMBLY OF GOD-OLIVET,05,Transient non-community system,County,Eaton
MI2032312,COTTONWOOD RESORT STORE,05,Transient non-community system,County,Branch
MI2030212,POTAWATOMIE RECREATION AREA,05,Transient non-community system,County,Branch
MI2032212,POTAWATOMIE CAMPGROUND & REC AREA 4 INCH,05,Transient non-community system,County,Branch
MI2003212,POTAWATOMIE CAMPGROUND & REC AREA,05,Transient non-community system,County,Branch
MI2007912,COTTONWOOD RESORT,05,Transient non-community system,County,Branch
MI2030318,DOLLAR GENERAL #15956 - LAKE,05,Transient non-community system,County,Clare
MI2032662,DOLLAR GENERAL - FREMONT #19443,05,Transient non-community system,County,Newaygo
MI2031630,DOLLAR GENERAL #18972 - OSSEO,05,Transient non-community system,County,Hillsdale
MI2022067,DOLLAR GENERAL #10323 - REED CITY,05,Transient non-community system,County,Osceola
MI2051461,DOLLAR GENERAL #8659 - MUSKEGON,05,Transient non-community system,County,Muskegon
MI2021537,DOLLAR GENERAL #10348 - SHEPHERD,05,Transient non-community system,County,Isabella
MI2015343,DOLLAR GENERAL - LUTHER,05,Transient non-community system,County,Lake
MI2034664,DOLLAR GENERAL - NEW ERA,05,Transient non-community system,County,Oceana
MI2021840,DOLLAR GENERAL - SOUTH BOARDMAN,05,Transient non-community system,County,Kalkaska
MI2044954,DOLLAR GENERAL - RODNEY,05,Transient non-community system,County,Mecosta
MI2048216,LIFE WORSHIP CENTER,05,Transient non-community system,County,Cheboygan
MI2007859,TURK LAKE BAR,05,Transient non-community system,County,Montcalm
MI2017937,J & M PRODUCE & NURSERY,05,Transient non-community system,County,Isabella
MI2005854,PREFERENCE DENTAL - MECOSTA,05,Transient non-community system,County,Mecosta
MI2063811,FIVE PINES MINISTRIES,05,Transient non-community system,County,Berrien
MI2074311,FIVE PINES MINISTRIES STAFF HOUSING,05,Transient non-community system,County,Berrien
MI2009343,IRONS BIBLE CHURCH,05,Transient non-community system,County,Lake
MI2282863,SANSONETTI FOODS,05,Transient non-community system,County,Oakland
MI2062211,MIDWAY BAPTIST CHURCH,05,Transient non-community system,County,Berrien
MI2031612,DOLLAR GENERAL #24357 - COLDWATER,05,Transient non-community system,County,Branch
MI2049972,DOLLAR GENERAL ST HELEN,05,Transient non-community system,County,Roscommon
MI2000221,DOLLAR GENERAL - # 21076 - COOKS,05,Transient non-community system,County,Delta
MI2073711,DOLLAR GENERAL - BAINBRIDGE TWP,05,Transient non-community system,County,Berrien
MI2025651,DOLLAR GENERAL - #24436 BEAR LK/PLEASANT,05,Transient non-community system,County,Manistee
MI2034662,DOLLAR GENERAL - EAST NEWAYGO,05,Transient non-community system,County,Newaygo
MI2000821,DOLLAR GENERAL - # 16396 - RAPID RIVER,05,Transient non-community system,County,Delta
MI2000521,DOLLAR GENERAL - # 22843 - PERKINS,05,Transient non-community system,County,Delta
MI2031762,DOLLAR GENERAL - HARDY DAM,05,Transient non-community system,County,Newaygo
MI2023501,DOLLAR GENERAL #25648 - MIKADO,05,Transient non-community system,County,Alcona
MI2046526,DOLLAR GENERAL CLEMENT TWP,05,Transient non-community system,County,Gladwin
MI2031683,DOLLAR GENERAL - MANTON,05,Transient non-community system,County,Wexford
MI2071559,DOLLAR GENERAL - HOWARD CITY,05,Transient non-community system,County,Montcalm
MI2044872,DOLLAR GENERAL #8780 - HOUGHTON LAKE,05,Transient non-community system,County,Roscommon
MI2020718,DOLLAR GENERAL #10268 - FARWELL,05,Transient non-community system,County,Clare
MI2025418,DOLLAR GENERAL #10092 - CLARE,05,Transient non-community system,County,Clare
MI2005375,DOLLAR GENERAL - BURR OAK,05,Transient non-community system,County,St. Joseph
MI2002237,DOLLAR GENERAL #22241 - ROSEBUSH,05,Transient non-community system,County,Isabella
MI2034075,DOLLAR GENERAL - THREE RIVERS,05,Transient non-community system,County,St. Joseph
MI2018569,KARSLAKE MALL,05,Transient non-community system,County,Otsego
MI2007117,HULBERT HAPPY HOUR,05,Transient non-community system,County,Chippewa
MI2003181,DEE'S PLACE,05,Transient non-community system,County,Washtenaw
MI2048239,COMPASS & CLEAVER,05,Transient non-community system,County,Kalamazoo
MI2294363,DANI'S TRANSPORT DBA JADC VENTURES,05,Transient non-community system,County,Oakland
MI2044744,HUNT COMMUNITY CENTER,05,Transient non-community system,County,Lapeer
MI2043444,SEVENTH-DAY ADVENTIST CHURCH-LAPEER,05,Transient non-community system,County,Lapeer
MI2005775,"PRAIRIE LAKE TAVERN, LLC",05,Transient non-community system,County,St. Joseph
MI2008241,GR SKATE EVENT CENTER,05,Transient non-community system,County,Kent
MI2055959,"STICKS-N-STONES, LLC",05,Transient non-community system,County,Montcalm
MI2001440,KALKASKA MOOSE LODGE #2348,05,Transient non-community system,County,Kalkaska
MI2290563,MILL STREET,05,Transient non-community system,County,Oakland
MI2019820,RESURRECTION LIFE CENTER,05,Transient non-community system,County,Crawford
MI2019951,THE 231 BAR & GRILL,05,Transient non-community system,County,Manistee
MI2149044,KINGS MILL MARKET,05,Transient non-community system,County,Lapeer
MI2064859,DOLLAR GENERAL - CRYSTAL,05,Transient non-community system,County,Montcalm
MI2012610,LAUGHING HORSE SALOON,05,Transient non-community system,County,Benzie
MI2030323,MT. HOPE PARK,05,Transient non-community system,County,Eaton
MI2052517,GREAT LAKES SHIPWRECK MUSEUM,05,Transient non-community system,County,Chippewa
MI2004710,HONOR MOTEL,05,Transient non-community system,County,Benzie
MI2018737,COUNTRYSIDE UNITED METHODIST,05,Transient non-community system,County,Isabella
MI2012004,MCVANNEL'S,05,Transient non-community system,County,Alpena
MI2020153,HEMLOCK GOLF CLUB,05,Transient non-community system,County,Mason
MI2050339,GREAT LAKES TRAILER WASHOUT,05,Transient non-community system,County,Kalamazoo
MI2093741,FALLS AT BARBER CREEK,05,Transient non-community system,County,Kent
MI2047872,DOLLAR GENERAL #19946 - HL HTS,05,Transient non-community system,County,Roscommon
MI2031412,DOLLAR GENERAL #23013 - KINDERHOOK,05,Transient non-community system,County,Branch
MI2027620,DOLLAR GENERAL GRAYLING,05,Transient non-community system,County,Crawford
MI2021640,DOLLAR GENERAL - RAPID RIVER,05,Transient non-community system,County,Kalkaska
MI2016210,ALMIRA TOWNSHIP HALL & PARK,05,Transient non-community system,County,Benzie
MI2016310,ALMIRA TOWNSHIP PARK PAVILION,05,Transient non-community system,County,Benzie
MI2002710,OLD ALMIRA TOWNSHIP HALL & LIBRARY,05,Transient non-community system,County,Benzie
MI2016810,ALMIRA TOWNSHIP BEACH PARK,05,Transient non-community system,County,Benzie
MI2008010,DNR-LAKE ANN CAMPGROUND-C,05,Transient non-community system,County,Benzie
MI2005559,CORAL BAR,05,Transient non-community system,County,Montcalm
MI2012951,THE GLENWOOD,05,Transient non-community system,County,Manistee
MI2031514,RUSS FOREST= R-1,05,Transient non-community system,County,Cass
MI2031814,ARTHUR DODD PARK,05,Transient non-community system,County,Cass
MI2031414,LAWLESS PARK,05,Transient non-community system,County,Cass
MI2153325,BEACON & BRIDGE,05,Transient non-community system,County,Genesee
MI2029565,FAMILY DOLLAR - PRESCOTT,05,Transient non-community system,County,Ogemaw
MI2031578,AUTO ZONE #2139,05,Transient non-community system,County,Shiawassee
MI2022951,MANISTEE COUNTY ROAD COMMISSION,05,Transient non-community system,County,Manistee
MI2026617,"CLEAR LAKE CAMPGROUND-SHOWER BLDG,OFFICE",05,Transient non-community system,County,Chippewa
MI2026817,CLEAR LAKE-NORTH CENTRAL SITES & BEACH,05,Transient non-community system,County,Chippewa
MI2032559,CROSSROADS CAFE INC,05,Transient non-community system,County,Montcalm
MI2048903,SON-LIFE CAMP #2,05,Transient non-community system,County,Allegan
MI2040703,SON-LIFE CAMP,05,Transient non-community system,County,Allegan
MI2010345,GLEN CRAFT MARINA,05,Transient non-community system,County,Leelanau
MI2038208,GRACE COMMUNITY CHURCH-NASHVILLE,05,Transient non-community system,County,Barry
MI2026717,CLEAR LAKE CAMPGROUND - DUMP STATION,05,Transient non-community system,County,Chippewa
MI2026517,CLEAR LAKE CAMPGROUND-SOUTH & EAST SITES,05,Transient non-community system,County,Chippewa
MI2017347,K&C PROPERTI LLC+BAKERY+ PUB+HARDWARE,05,Transient non-community system,County,Livingston
MI2024772,LAKESIDE BUILDING (STRIP MALL),05,Transient non-community system,County,Roscommon
MI2064441,CALEDONIA SPORTSMAN CLUB,05,Transient non-community system,County,Kent
MI2059303,DORR FAMILY DENTISTRY,05,Transient non-community system,County,Allegan
MI2015478,WALNUT HILLS FAMILY CAMPGROUND,05,Transient non-community system,County,Shiawassee
MI2085338,DOLLAR GENERAL #18438 - RIVES JUNCTION,05,Transient non-community system,County,Jackson
MI2033564,DOLLAR GENERAL #16402 - PENTWATER,05,Transient non-community system,County,Oceana
MI2125844,DOLLAR GENERAL #16516 - NORTH BRANCH,05,Transient non-community system,County,Lapeer
MI2030218,DOLLAR GENERAL #15850 - LAKE GEORGE,05,Transient non-community system,County,Clare
MI2069049,DOLLAR GENERAL #20373 - CURTIS,05,Transient non-community system,County,Mackinac
MI2031718,DOLLAR GENERAL #20836 - HAMILTON TWP,05,Transient non-community system,County,Clare
MI2032230,DOLLAR GENERAL #24377 - MOSHERVILLE,05,Transient non-community system,County,Hillsdale
MI2034862,DOLLAR GENERAL - BITELY,05,Transient non-community system,County,Newaygo
MI2031712,DOLLAR GENERAL - MONTGOMERY,05,Transient non-community system,County,Branch
MI2036064,DOLLAR GENERAL SHELBY,05,Transient non-community system,County,Oceana
MI2024220,DOLLAR GENERAL - GRAYLING,05,Transient non-community system,County,Crawford
MI2045354,DOLLAR GENERAL - BLANCHARD,05,Transient non-community system,County,Mecosta
MI2035564,DOLLAR GENERAL - WALKERVILLE,05,Transient non-community system,County,Oceana
MI2058680,DOLLAR GENERAL #23824,05,Transient non-community system,County,Van Buren
MI2068346,DOLLAR GENERAL #23075 - CEMENT CITY,05,Transient non-community system,County,Lenawee
MI2045154,DOLLAR GENERAL - REMUS,05,Transient non-community system,County,Mecosta
MI2073211,DOLLAR GENERAL - GALIEN,05,Transient non-community system,County,Berrien
MI2031002,DOLLAR GENERAL #22278 - TRENARY,05,Transient non-community system,County,Alger
MI2016743,DOLLAR GENERAL - EAST BALDWIN,05,Transient non-community system,County,Lake
MI2045213,DOLLAR GENERAL #23427- BATTLE CREEK,05,Transient non-community system,County,Calhoun
MI2165225,DOLLAR GENERAL - SWARTZ CREEK,05,Transient non-community system,County,Genesee
MI2068646,DOLLAR GENERAL #23205 - CLAYTON,05,Transient non-community system,County,Lenawee
MI2050316,DOLLAR GENERAL #24363 - CHEBOYGAN,05,Transient non-community system,County,Cheboygan
MI2023853,DOLLAR GENERAL - HAMLIN,05,Transient non-community system,County,Mason
MI2021248,DOLLAR GENERAL #16481 - NEWBERRY,05,Transient non-community system,County,Luce
MI2027802,DOLLAR GENERAL #20466 - WETMORE/MUNISING,05,Transient non-community system,County,Alger
MI2032030,DOLLAR GENERAL #22727 - HILLSDALE,05,Transient non-community system,County,Hillsdale
MI2001531,DNR - TWIN LAKES STATE PARK,05,Transient non-community system,County,Houghton
MI2135363,HIGHLAND-MILFORD EAGLES #4076,05,Transient non-community system,County,Oakland
MI2014345,M22 INN - EMPIRE,05,Transient non-community system,County,Leelanau
MI2033049,LOG CABIN RESORT -CABINS/SHOWER BUILDING,05,Transient non-community system,County,Mackinac
MI2049449,LOG CABIN RESORT -CAMPSITES,05,Transient non-community system,County,Mackinac
MI2019477,WOODSTAR BEACH CAMPGROUND,05,Transient non-community system,County,Schoolcraft
MI2010105,FORX,05,Transient non-community system,County,Antrim
MI2006203,SELKIRK LAKE CAMPGROUND,05,Transient non-community system,County,Allegan
MI2054638,CAMP OF THE HILLS - LOW LODGE,05,Transient non-community system,County,Jackson
MI2021253,CARDINAL RESTAURANT,05,Transient non-community system,County,Mason
MI2014373,PRICE NATURE CENTER,05,Transient non-community system,County,Saginaw
MI2105063,"SPRINGFIELD INN, THE",05,Transient non-community system,County,Oakland
MI2046249,HENDRICKS TWP PARK CAMPGROUND,05,Transient non-community system,County,Mackinac
MI2004727,"CISCO LAKESIDE CABINS, BAR, AND GRILL",05,Transient non-community system,County,Gogebic
MI2019478,WALNUT HILLS FAMILY CAMPGROUND WL003,05,Transient non-community system,County,Shiawassee
MI2000178,WALNUT HILLS FAMILY CAMPGROUND,05,Transient non-community system,County,Shiawassee
MI2047316,ELKWOOD CAMPGROUND,05,Transient non-community system,County,Cheboygan
MI2000743,WOLF LAKE RANCH,05,Transient non-community system,County,Lake
MI2007822,NORDIC TRADING POST,05,Transient non-community system,County,Dickinson
MI2005459,HALFMOON LAKE RESORT,05,Transient non-community system,County,Montcalm
MI2021076,BETHANY MENNONITE CHURCH,05,Transient non-community system,County,Sanilac
MI2015810,INTERLOCHEN EAGLES CAMPGROUND,05,Transient non-community system,County,Benzie
MI2014040,CHARLES L. HICKING MEMORIAL PARK,05,Transient non-community system,County,Kalkaska
MI2006843,LUTHER SENIOR CENTER & MUSEUM,05,Transient non-community system,County,Lake
MI2000937,SIDNEY'S JUDGES BENCH,05,Transient non-community system,County,Isabella
MI2014463,PRESS AND SCOOP,05,Transient non-community system,County,Oakland
MI2013946,DANLEY'S COUNTRY HOUSE RESTAURANT,05,Transient non-community system,County,Lenawee
MI2016901,LOST LAKE WOODS CAMPGROUND,05,Transient non-community system,County,Alcona
MI2007632,WINDOVER WOMENS RESORT,05,Transient non-community system,County,Huron
MI2079444,OTTER LAKE MUNICIPAL CAMP,05,Transient non-community system,County,Lapeer
MI2037541,HONEY CREEK INN,05,Transient non-community system,County,Kent
MI2048641,CANNONSBURG GRIST MILL,05,Transient non-community system,County,Kent
MI2022378,ARBY'S RESTAURANT,05,Transient non-community system,County,Shiawassee
MI2025119,ARBY'S RESTAURANT,05,Transient non-community system,County,Clinton
MI2014029,ARBY'S ROAST BEEF #6439,05,Transient non-community system,County,Gratiot
MI2010101,ALCONA CO COMMISSION ON AGING,05,Transient non-community system,County,Alcona
MI2009622,STORHEIMS,05,Transient non-community system,County,Dickinson
MI2001535,SAND LAKE MICRO BREWERY,05,Transient non-community system,County,Iosco
MI2080041,EVERGREEN INN RESTAURANT,05,Transient non-community system,County,Kent
MI2021535,HALE BAPTIST CHURCH,05,Transient non-community system,County,Iosco
MI2073038,VILLAGE OF HANOVER,05,Transient non-community system,County,Jackson
MI2029647,HAMBURG TWP - EAST CONCESSIONS,05,Transient non-community system,County,Livingston
MI2008283,KESTELWOODS CAMPGROUND,05,Transient non-community system,County,Wexford
MI2019965,TOWNE CLUB PARTY STORE,05,Transient non-community system,County,Ogemaw
